coef,coef_p,driver,neighbour
-1.11132005510711,0.0038995419083498,SLC6A11,GABRG2
-0.946359010036174,0.0043707954275035,SLC6A11,GABRQ
-0.137100136767542,0.0446711880456986,SLC6A15,ATG9A
-0.193784814178321,0.018563828660929,SLC6A15,CANX
-0.540018117513765,0.0339041598738874,SLC6A15,EGFR
-0.136870301916609,0.047486476308965,SLC6A15,GOLGA1
-0.271022796027482,0.0039905473112225,SLC6A15,LAMP2
0.16831554064118,0.0479764602458036,SLC6A15,LMBR1L
0.117636986496481,0.0379050998161898,SLC6A15,RAB35
0.632073425133253,0.0115771685511662,SLC6A15,RHOF
0.657206145250508,0.0038838872860973,SLC6A15,RHOH
-0.806070565671539,0.0022061077079523,SLC6A2,ADRB2
0.222353560815417,0.0170193466054325,SLC6A3,CORO1C
0.321497837488353,0.0010588777933472,SLC6A3,SLC3A2
0.625322405359612,0.0035832231330592,SLC6A3,SNCA
-0.503595384802507,0.0128255027480061,SLC7A13,ERRFI1
0.323907137628348,0.0273029454340806,SLC7A6,HNRNPH1
-0.288980404884117,0.0428817788866006,SLC9C1,SPAG5
-0.102295281344166,0.0409407265028684,SLIT2,CLASP2
0.14228872901652,0.0381923222005123,SLIT3,CTNNB1
-0.154730993465279,0.0117586992113117,SLITRK2,MPRIP
0.148852654104442,0.0234788829898153,SLITRK2,NRAS
-0.107760223656579,0.0242591199427993,SLITRK5,ATG9A
0.237418164564329,0.0010227501962326,SLITRK5,KRAS
-0.0811014440146393,0.0462068346273283,SLITRK5,RHOA
0.266121675440683,0.0351080465580697,SLITRK5,RHOU
0.44116208325341,0.0291529101609646,SLITRK5,SHH
-0.688880930348928,0.0318081506744582,SLURP1,GDF11
0.718256199700682,0.046830464975204,SLURP1,LAMB1
0.664649210394095,0.0107337360827577,SLURP1,PLXNB2
-0.186456048917381,0.0430082528306003,SMAD2,CCT6A
0.314710754990427,0.0335712130947022,SMAD2,DGKA
0.263445600799383,0.0028832950809046,SMAD2,EIF3L
-0.200223294100299,0.0126822612463838,SMAD2,ITCH
-0.370782562524073,0.0169379494329336,SMAD2,LAMA5
0.165360692780199,0.0289842364713637,SMAD2,MED9
-0.644743913361191,0.0021247405138309,SMAD2,OVOL2
-0.188281883591,0.0284854902288698,SMAD2,PSMD11
0.79470297564248,0.0039811213862485,SMAD2,RORC
0.226193717733367,0.0423504998826829,SMAD2,RPS14
0.124256896404504,0.0308347609839238,SMAD2,SNW1
-0.289001486869886,0.0223578313827643,SMAD2,TGIF2
-0.568591875666655,0.0096608095021424,SMAD2,TGM2
0.287091253233277,0.0063731928844084,SMAD2,TPT1
0.276733846392672,0.0068813150247493,SMAD3,CTDSPL
-1.20260117128588,0.0486842633646857,SMAD3,DDX3Y
-0.240244177955042,0.0083443648920337,SMAD3,HYAL2
0.523479233226452,0.0150335484680394,SMAD3,OVOL2
-0.576602047257546,0.0094241665828934,SMAD3,PLAGL1
-0.376087738421516,0.0230533179076307,SMAD3,PRKACB
-0.489485505524461,0.0464586362918597,SMAD3,S100A4
-0.472986377078467,0.0282467338257263,SMAD3,SMO
-0.630229840069772,0.0019747053650643,SMAD3,TLR4
-0.366476388989798,0.0314423746975913,SMAD3,ZNF83
-0.355834199782103,0.0017800687913915,SMAD4,AGER
-0.0679676645949816,0.0460919832350182,SMAD4,ANAPC7
-0.103657384223036,0.021406323612694,SMAD4,DNAJC2
0.126267186612118,0.0354926582576587,SMAD4,DPCD
-0.172779595819146,0.0011182258124902,SMAD4,ELP2
-0.365324788027558,0.0175823826133189,SMAD4,FOXL2
0.18141489027546,0.0021617386971855,SMAD4,FYCO1
-0.120663153484715,0.0070794655691197,SMAD4,GIT1
0.126212820318698,0.0493400125588101,SMAD4,HDAC11
-0.118637559004012,0.0456750481845169,SMAD4,HEMGN
0.11889997920931,0.0443553437787553,SMAD4,HIP1R
0.775756732297758,0.0039717739309787,SMAD4,HMGCS2
-0.488423905155582,0.0006154272898927,SMAD4,HOXA9
-0.283417605972325,0.0422241884405799,SMAD4,HR
0.0936203528572647,0.0250765046671723,SMAD4,MAP3K11
0.0987276180708164,0.0102862591282709,SMAD4,MARK2
-0.187676702783448,4.84912193829837e-06,SMAD4,MBD2
0.441303870724209,0.0009221311180982,SMAD4,MST1R
0.118605876235304,0.0011941837261671,SMAD4,MTMR14
-0.393800743082204,0.0115621175553167,SMAD4,PAPPA2
0.100860084552631,0.0100338475924067,SMAD4,PDE12
0.17585213185497,0.0255174322644645,SMAD4,PDZD8
-0.295762943088847,1.28822333850023e-07,SMAD4,PIAS2
-0.142772830213669,0.0111578460387642,SMAD4,PUS7
-0.12459519858123,0.007890471405143,SMAD4,QRSL1
-0.120709022758036,0.0237431083645467,SMAD4,RICTOR
0.0943507762474178,0.025264881936783,SMAD4,RNPEP
-0.096120906800469,0.0447418605519231,SMAD4,SAMD1
0.305717672198001,0.0004198944073991,SMAD4,ST14
-0.090677551214729,0.0433839765185351,SMAD4,STK4
-0.0780854195010561,0.040473930966335,SMAD4,STRADA
0.207926787893936,5.4977812633331e-05,SMAD4,SUCLG2
-0.120293896996466,0.0060480432874044,SMAD4,TDG
-0.136611079848838,0.0433672870528148,SMAD4,THNSL1
-0.128427034145857,0.002555333538326,SMAD4,THOC5
0.198351985403205,0.013933225796404,SMAD4,TST
0.118234717965452,0.0177345827365414,SMAD4,TWF2
-0.562803229886509,0.0024786611589809,SMAD4,UCHL1
-0.164588661935026,0.0134068868753574,SMAD4,WWOX
0.127053071380788,0.0310796291687091,SMAD4,WWP1
-0.0881336214495609,0.0366006638395048,SMAD4,ZBED5
0.0861562214578267,0.0328625031971388,SMAD4,ZBTB7A
0.35937792807807,0.0359761509944363,SMAD6,SMAD4
-0.367071242593764,0.0420552467149417,SMAD6,WWP2
0.190559829977187,0.0290983764517777,SMARCA1,CHAF1A
-0.182658905135152,0.0421409103351653,SMARCA1,CHD3
-0.126016739315691,0.0468911312201417,SMARCA1,CHRAC1
-0.183690893330174,0.003193849109338,SMARCA1,MBD2
0.120949255063495,0.0077632421149442,SMARCA4,ARID2
-0.331825462451064,0.0243191047748196,SMARCA4,BCL11A
0.23210500544177,5.7978294606838e-05,SMARCA4,BCL7A
-0.192945500935034,0.0008493712832773,SMARCA4,CD47
-0.0842656920397388,0.0085139274725129,SMARCA4,CHD4
-0.212315072071354,0.0140488484283411,SMARCA4,CIT
0.139387012715495,0.0013455542436531,SMARCA4,CSNK1E
0.0850809375026963,0.0339473791924418,SMARCA4,CYFIP1
-0.219379146894148,0.0247603192023681,SMARCA4,FBXO32
-0.155687500950236,0.0312092141268844,SMARCA4,GATA1
-0.128550012454898,0.001109281018457,SMARCA4,GATAD2B
-0.36514637236767,0.0194840814615556,SMARCA4,MYOCD
0.111693735749156,0.0118461354978178,SMARCA4,NAA40
-0.103344395455391,0.0103653633329467,SMARCA4,NUCKS1
0.0824562038980571,0.0192866517306842,SMARCA4,TAF9
0.0950400822625753,0.0273171776834617,SMARCA4,TRIM33
0.37747793134322,0.0011794070486502,SMARCA4,TUBB3
0.0934881444086575,0.0285799724125371,SMARCA4,UPF2
-0.213200316022075,0.0384785914420909,SMARCB1,ARHGDIA
0.217467504123188,0.0049014408607788,SMARCB1,CNBP
-0.323638423119881,0.0045419010655039,SMARCB1,CNP
-0.247921619408564,0.0144313378546871,SMARCB1,DMWD
0.253825139141063,0.04357282271052,SMARCB1,GTF3A
-0.370127933158405,0.0033107209745392,SMARCB1,LZTS2
-0.195352024502389,0.0312062052340945,SMARCB1,MECP2
-0.221505835667275,0.0115295218472171,SMARCB1,MLLT1
1.26872146859677,8.03750155260173e-05,SMARCB1,NR0B2
0.200577688070047,0.0364987810298957,SMARCB1,SAP18
-0.282515768340639,0.0472268846991555,SMARCB1,SCO2
1.47452655144308,9.82411264338327e-05,SMARCB1,VTN
-0.368097524298095,0.0385467111760295,SMARCD1,ADNP
-0.37811165624121,0.0470480032956155,SMARCD1,COG6
-0.810413589791219,0.0210420924746112,SMARCD1,DSG4
0.220694330162651,0.0458340345071569,SMARCD1,HDAC3
1.67140838910404,0.043229277856808,SMARCD1,MAGEA2
-1.2201499295946,0.0330729287685235,SMARCD1,PAX9
0.41271588004998,0.0377014171440246,SMARCD1,PCBD1
0.4737995299649,0.0466646496790918,SMARCD1,RELB
0.245625526802342,0.0464806678468985,SMARCD1,TRIM27
0.768541428866013,0.0140745881363664,SMARCD1,USHBP1
-0.439825913816999,0.0162477131150943,SMARCD1,VPS37B
0.607504287058465,0.0049624006824727,SMARCE1,FLI1
-0.757205213613184,0.0329516890676524,SMARCE1,FOXN1
-0.565411560472079,0.0449022913382452,SMARCE1,KLF5
-0.479529578233865,0.0409121460567153,SMARCE1,MIPOL1
0.267526952574108,0.0343667431895844,SMARCE1,MOV10
0.628851444910293,0.0042045258132346,SMARCE1,NBPF6
0.225268933673193,0.0434722171890991,SMARCE1,RAN
0.200731656130635,0.0406931735073225,SMARCE1,SS18
-0.351476151428345,0.0229226108852325,SMARCE1,TEX12
0.34669505490172,0.0287471090955202,SMC1A,ANKRD55
0.275644811406455,0.0030905036525865,SMC1A,ATM
-0.116606862334907,0.0333533520509042,SMC1A,BRD7
-0.177770160880903,0.0150653235097602,SMC1A,CFDP1
-0.152932382770295,0.042240882415671,SMC1A,COPE
0.178054303447983,0.0124367632559298,SMC1A,CWF19L2
-0.213878032722474,0.0016144429317327,SMC1A,DCAF15
-0.642286669534186,0.0032130384225785,SMC1A,FOXG1
0.161967416976082,0.029506481931728,SMC1A,GANC
-0.180984646750371,0.00879720512611,SMC1A,HDAC1
0.181787098906738,0.0450017301031286,SMC1A,HSPA8
-0.188046252722993,0.0273747216266277,SMC1A,IRF3
-0.234069970160674,0.0294681299542323,SMC1A,JUND
-0.373108132593624,0.0464058733315987,SMC1A,MET
-0.322934687692956,0.0171264797635089,SMC1A,MGMT
0.217081665505532,0.0339967220928132,SMC1A,NR3C1
-0.165635270701542,0.0239097942820945,SMC1A,NSMCE2
-0.353394329758976,0.0143267364473458,SMC1A,OBSL1
-0.157392493322289,0.0218242169730402,SMC1A,PIH1D1
-0.144274588286924,0.0269109182530769,SMC1A,PPIE
0.32933483175715,0.0183803330457686,SMC1A,PRKCA
-0.15891757858458,0.0182309858332169,SMC1A,PRPF31
-0.133276960171697,0.0272648158462312,SMC1A,RAE1
-0.202302554170808,0.014637290835535,SMC1A,RPL11
-0.137300486170573,0.0302463502069331,SMC1A,SDF4
-0.148746260134991,0.0160218856981545,SMC1A,SSU72
0.322970641389501,0.0026437471566056,SMC1A,STAG1
-0.223323263192425,0.0062830535965767,SMC1A,STYXL1
-0.377197796673121,0.00839560185041,SMC1A,TEAD2
-0.455272334058154,0.0198449418677274,SMC1A,TLX3
-0.118398142939168,0.0227336615577866,SMC1A,UBE2I
-0.145625518161577,0.0378418675869709,SMC1A,ZNF598
0.580411903646158,0.0120108089400807,SMC1B,HSPA2
0.249836748604952,0.0488739705182937,SMC2,FBXO6
-0.14088504665565,0.0480110473713509,SMC2,MEPCE
0.183398704794959,0.0382725908232034,SMC2,SERF1A
0.465213005623104,0.0365312340168706,SMC3,ANKK1
-0.547332271467442,0.0252432336621382,SMC3,CFH
-0.195587322434515,0.0084487091941695,SMC3,CSNK2A2
0.152260975674848,0.0474950935707418,SMC3,MEPCE
0.53442043668808,0.0018134412957821,SMC3,MERTK
0.183427531007683,0.0439076837608158,SMC3,MTA1
-0.531481692240261,0.025957126594096,SMC3,NDN
0.193826201814242,0.0208500434736243,SMC3,NEURL4
0.2917050939175,0.0411004932095223,SMC3,NOTCH1
-0.226561697139219,0.0414508642594741,SMC3,RPL14
1.33181597385332,0.000685114799693,SMC3,SOX2
0.24462762887735,0.0332566890097847,SMC4,CCNF
0.376106299165129,0.0139133228215216,SMC4,CIT
-0.394226955427463,0.0248709536185004,SMC4,FBXO32
0.130896293945239,0.0413276028096469,SMC4,GANAB
0.504749987323661,0.0059997790595624,SMC4,MECOM
0.376017028129599,0.0296183438431303,SMC4,NINL
0.327558352425079,0.0005019248174082,SMC4,PRKCI
0.160811864662664,0.0321575553591344,SMC4,PRPF8
0.194472194670945,0.0116028721208663,SMC4,PSMD2
0.163473262184509,0.046080890194752,SMC4,RBBP7
0.144607687432451,0.0401646828659365,SMC4,RPA1
0.16143930172509,0.0334687574010045,SMC4,TRAF3IP1
0.162222454065561,0.020780310919551,SMC4,XRCC1
-0.107158580149257,0.0353892093072359,SMG1,FMR1
-0.176751978038082,0.0001154612261151,SMG1,FXR1
0.318097379150582,0.0095127165565844,SMG1,GSPT2
0.129464466709728,0.0092501491096951,SMG1,MLST8
-0.177062144457914,0.0029804916792835,SMG1,PRKCI
-0.137704903284442,0.0320537648184018,SMG1,RICTOR
-0.122851618027264,0.0428737471202267,SMG1,SIK2
0.12907094958925,0.0251115775980547,SMG1,SIRT6
0.124506779484527,0.0017194312639951,SMG1,SRRT
0.178830836178515,0.0021233576043846,SMG1,TELO2
-0.121201161189722,0.016593410516567,SMG1,UPF2
-0.178523116928686,0.0370529060425738,SMG5,FXR1
-0.156860161091074,0.0345640051398205,SMG5,NXF1
-0.166206192274768,0.0277338449203217,SMG5,PTGES3
-0.179201642332497,0.0359521496180938,SMG5,R3HDM2
-0.229701795695014,0.0242738917325657,SMG5,TOP3B
-0.200911542473361,0.0414112584215604,SMG5,UPF3A
0.166575916321704,0.034135157631505,SMG6,AP2A1
-0.257126903974785,0.0103276871435863,SMG6,BRIX1
-0.233332659928084,0.0115980568885144,SMG6,DKC1
0.66936919373893,0.0217373405319207,SMG6,HAO2
-0.140127116177042,0.0494566335463846,SMG6,SMG7
-0.275879758546626,0.0116082701180588,SMG6,SNRPB
-0.182628045835722,0.0301003083010843,SMG6,SNRPD3
-0.212002251963146,0.0406852835584917,SMG6,SNRPE
-0.269391339814555,0.0147530473995425,SMG6,UPF3B
-0.42784308923375,0.0245140602117669,SMG7,AGBL4
-0.53440229808985,0.0188501413421447,SMG7,AMOT
-0.261609346770476,0.0484677689065673,SMG7,CCDC138
-0.281526641676251,0.0341690127572673,SMG7,CEP97
-0.145672846921732,0.0306413663515355,SMG7,CHD8
-0.616432304693024,0.0169384911290732,SMG7,DACH1
0.149900808231609,0.0393265803535908,SMG7,ERCC5
0.142741333900923,0.0486810776764444,SMG7,GAR1
-0.174049960346207,0.0137554962067569,SMG7,KDM2B
0.139473725547074,0.0286273709506122,SMG7,LARP7
-0.313926349387526,0.0421571136807578,SMG7,LATS1
-0.19709675854633,0.0440979687944434,SMG7,MIB1
-0.254764581231759,0.0028051392951981,SMG7,NCOA1
-0.190754525229595,0.0052889833268134,SMG7,R3HDM1
-0.135343546431909,0.0209412053464502,SMG7,RBM12
-0.281208495079805,0.0235601829373224,SMG7,RC3H2
-0.136028881293369,0.0412731820325014,SMG7,RNF20
-0.657452951353233,0.0013145088286392,SMG7,SALL2
-0.457274930947932,0.0060210954515559,SMG7,TET1
-0.351240156617631,0.0105776156925476,SMG7,TP53
-0.456295349516985,0.008469578451622,SMG7,TRPS1
-0.236233458527885,0.0099079086179261,SMG7,YEATS2
-0.161608061668727,0.0418377981800261,SMG7,ZBTB5
-0.557627718146905,0.0084489078306018,SMG7,ZDBF2
-0.434625375606699,0.017630327435398,SMG7,ZSCAN18
0.18659017316389,0.045011294051768,SMG8,BBS7
0.201348241012201,0.0064960873331608,SMG8,RNF214
0.63939012716218,0.0223984346935425,SMG8,SULT1C4
-0.260413299267785,0.0258934716663591,SMO,C18orf32
0.665647003173076,0.0168724570119877,SMO,EVC
1.15904025042539,0.0015090583633386,SMO,GNAO1
0.540388443031706,0.0131104881405994,SMO,GNG3
0.713793817834986,0.0122036334179824,SMO,GNGT1
-0.208575849623808,0.0412266117441437,SMO,HMGN4
-0.138047379150979,0.0349504187067281,SMTN,MAPK14
0.637523802799788,0.0202820048072372,SMTN,PDLIM3
0.465266299881013,0.0156085683046839,SMTN,SMTNL1
0.384228065960628,0.0099153637066698,SMTN,TP53
-0.538660538660987,0.023954013365496,SMU1,DYRK3
0.281905375306783,0.0104745627134608,SMU1,GRB2
0.273941610917348,0.0431592874379991,SMUG1,PEF1
0.349049782050519,0.011990766494091,SMUG1,VRK3
0.369195324310079,0.001555071377899,SMURF2,AIMP2
-0.294324383218773,0.039975896637478,SMURF2,ATM
0.220142231687681,0.0421172816131815,SMURF2,AXIN1
-0.260943664941313,0.0412921385317038,SMURF2,BIRC6
0.611035693391481,0.0391042863663488,SMURF2,BMP2
-0.238382552243698,0.0225248112559645,SMURF2,BTRC
0.347745944094102,0.0068718375551094,SMURF2,CCM2
-0.241607719719072,0.0047855671107281,SMURF2,DAZAP2
-1.28907504344774,0.0388803349779603,SMURF2,DES
-0.239582949414521,0.0160209040083328,SMURF2,DGCR2
0.277704004111599,0.0260507609000864,SMURF2,EEF1G
-0.699041313596544,0.005448483517208,SMURF2,EPHA1
-0.55977002890183,0.0332719333069228,SMURF2,ERBB3
-0.215490442529303,0.0404061471006177,SMURF2,GSK3B
-0.631527127484428,0.0244593462445039,SMURF2,KLF5
-0.389469464460958,0.0005955169065083,SMURF2,KRIT1
0.47108324334758,0.0010459942000983,SMURF2,LMNA
-0.174022391051049,0.0339649396626049,SMURF2,MRPL19
-0.355243352784734,0.0121683240587238,SMURF2,NCOR1
-0.423361536577729,0.0219724201754771,SMURF2,NEDD4
-0.480827505587385,0.0403188261975039,SMURF2,PTCH1
-0.242188399141952,0.028404687078474,SMURF2,RNF111
0.315590063179672,0.0158391924469604,SMURF2,RPS27A
0.307266362129339,0.0307788756865296,SMURF2,RPSA
-0.251311721504764,0.0469988210769323,SMURF2,SMAD1
-0.32079064620256,0.0303266999428189,SMURF2,SMAD3
-0.24809922589399,0.0307466635763429,SMURF2,SMAD5
-0.383433402274088,0.0122006860110174,SMURF2,SMARCA2
-0.30077277554393,0.0292927086837809,SMURF2,TNPO3
-0.690451756206237,0.0149500379552234,SMURF2,TOP2A
-0.243258639882465,0.0415428357525855,SMURF2,TOP3B
-0.47999747348055,0.0212912855208184,SMURF2,TXNIP
0.503130496860261,0.0063019187977636,SMURF2,UBE2E2
0.227632578270658,0.0401883169046209,SMURF2,UBE2M
0.172653444677478,0.0333537034205513,SMURF2,UBE2V1
-0.336639093092891,0.0032819262173791,SMURF2,ZBTB44
-0.454734492550112,0.0272790940505792,SND1,AASS
-0.175183170821705,0.0191246750710153,SND1,AGGF1
0.711370043893561,0.0018651401915118,SND1,ANLN
-0.251091804732276,0.0058027046463199,SND1,CANX
-0.67095999122773,0.0180262061455271,SND1,CDH1
-0.243206782248008,0.0240669827001237,SND1,CPNE3
-0.194301790761919,0.0410096221532661,SND1,CREBBP
-0.478875277447371,0.015239405850678,SND1,CRNN
-0.188994305156628,0.0145292320248106,SND1,CS
-0.173985337406814,0.0453654168913877,SND1,CSNK2A1
0.258029298160046,0.0023686552257651,SND1,EMD
-0.842144982478618,0.0011190508511368,SND1,MAB21L2
-0.58698295750002,0.0036203926680266,SND1,MEX3B
-0.731887727173122,0.0109109425677786,SND1,MMP28
0.292858538458694,0.0109397538949236,SND1,NANS
-0.573657681682633,0.0223175785312512,SND1,NDN
0.191331137320863,0.0348174350476222,SND1,PDHA1
0.237411308646669,0.013885137869383,SND1,PDIA3
-0.25161561873559,0.0268037134584929,SND1,PDPK1
0.240066766948898,0.0209302785379497,SND1,RPL10
0.197728715608571,0.0086280050640183,SND1,RPN1
0.372766026552565,0.0036815857135893,SND1,RPS16
0.295567404063512,0.020284744735769,SND1,RPS24
0.30700282063332,0.0171246376974028,SND1,RPS3
0.219256573623226,0.02501681580273,SND1,SEC61B
0.213621210439373,0.0497948361524939,SND1,SOD1
0.168536220209591,0.0339644068717267,SND1,TXNDC12
0.232227445191551,0.0304146896870302,SND1,TXNDC5
-0.304590659791414,0.0021652993482908,SND1,USP22
0.310770643216141,0.0304492824415131,SNRK,COG3
0.435185051473213,0.008232987500962,SNRK,PIK3C2A
-0.434772430353347,0.0027004157213663,SNRK,POLR3D
-0.636559959765421,0.0285357618677615,SNRNP200,AR
0.136816450757247,0.0238749883533017,SNRNP200,COIL
-0.147812077750406,0.0295502324496494,SNRNP200,COPS3
-0.205499365470338,0.0262075961626124,SNRNP200,CRY2
-0.132053872716648,0.0449730608851106,SNRNP200,EAPP
-0.435183121095838,0.0448842403125432,SNRNP200,GNMT
0.237960667203839,0.0267136907774615,SNRNP200,PHLPP1
-0.132166899109766,0.0348036912029529,SNRNP200,PPIL2
0.136059382876759,0.0243735436725295,SNRNP200,SF3B1
-0.427046430183417,0.0465258014591815,SNRNP200,SNCA
0.414326238116123,0.0101772521914954,SNRNP200,SNRPN
0.200960896318027,0.0119509960168794,SNRNP200,SUZ12
0.168567192345997,0.0489328105240896,SNRNP200,TIRAP
-0.11608078838704,0.0414047563648848,SNRNP200,UBE2I
-0.2121268006247,0.0112829138943412,SNRNP200,XRCC4
-0.122152032889688,0.0434768420313319,SNRNP200,ZMAT2
0.447012190905811,0.0455935302172504,SNRNP35,MAP4K2
0.45360244477202,0.0375183415942975,SNRNP35,RBM41
-0.311359806299265,0.0373512700270381,SNRNP35,SF3B4
-0.583865560817867,0.040012654517801,SNRNP48,ESR2
0.327070121322132,0.0037819129609009,SNRNP48,LUC7L2
-0.257997918184759,0.0212746993998491,SNRNP48,TFIP11
-0.304207417173856,0.0330349661350165,SNRPA,ADAR
0.950270001563183,0.0022678085425633,SNRPA,AGMAT
-0.291198606863187,0.0068178532218083,SNRPA,DDX24
-0.179214470960861,0.045651401042616,SNRPA,HNRNPU
-1.06410630082392,0.0250571432318014,SNRPA,IFIT1
-0.817849224225914,0.0284748423421396,SNRPA,IFIT2
-0.366261705116459,0.0008443823789749,SNRPA,ISY1
0.29663704073264,0.0192954588971893,SNRPA,KIN
-0.988499010223444,0.0388305017929632,SNRPA,MTUS2
-0.307543909782848,0.0170775776232027,SNRPA,NCBP2
0.291934158664081,0.0437224788134134,SNRPA,PAF1
-0.321837793895592,0.0075639975701034,SNRPA,POLR2D
-0.249568457149299,0.0488027333970917,SNRPA,PPIG
0.313267858324695,0.0185300575784268,SNRPA,SAP18
-0.330247029313808,0.0132747421884151,SNRPA,SNRNP200
-0.249985422397736,0.0422284177332915,SNRPA,SYNCRIP
0.256943566244944,0.0270529232229071,SNRPA,TRIM27
1.38755190066616,0.0226964989909243,SNRPA,TRIM31
0.57409870819812,0.0314623896425241,SNRPA,TST
-0.269685106935993,0.0423721667809235,SNRPA,ZC3HAV1
0.503208723209861,0.0001553160824349,SNRPD2,CAPZB
-0.346851924195148,0.0069419642906015,SNRPD2,CASC3
-0.593187451874336,0.0117485485903789,SNRPD2,CEP70
0.42658297792868,0.0060813252070773,SNRPD2,CINP
-0.537033108260145,0.001930676633644,SNRPD2,CTNNB1
-0.32166140988831,0.0126700255996491,SNRPD2,DHX8
0.433900298383254,0.0003346630408362,SNRPD2,DNAJC8
0.340374428989929,0.0211221316457691,SNRPD2,ERH
0.260624945587919,0.0083135721646039,SNRPD2,GRB2
0.292966264711042,0.0094699665504747,SNRPD2,KAT5
0.326471437599932,0.0459609961252724,SNRPD2,LSM10
0.241581318586648,0.0339871711143379,SNRPD2,NKAP
0.278136838679498,0.0372450589142588,SNRPD2,NUP85
-0.406742480326496,0.0377310358543588,SNRPD2,PAN2
0.494714345766711,0.0014106147693006,SNRPD2,PPP1CA
0.345786418111814,0.0256440585169613,SNRPD2,PRPF31
0.339415612865892,0.0165370613124328,SNRPD2,RBMX2
0.154134581128385,0.0417073055414492,SNRPD2,RBMXL3
-0.494637219986692,0.0293383236251073,SNRPD2,RNF213
0.435789372446133,0.0045971213688039,SNRPD2,SART1
0.33382502470338,0.0013701586140366,SNRPD2,SF3B2
0.27618422283666,0.007265979834789,SNRPD2,SNW1
0.417993696941603,0.0394411270926867,SNRPD2,WWOX
0.70201782672578,0.0139851257647582,SNRPD3,APEX2
0.805826059048944,0.0131682894077577,SNRPD3,BANF1
0.87802490663599,0.0125606694393217,SNRPD3,BUD31
-0.74295424945704,0.0109953549377009,SNRPD3,CDC40
0.792185396707203,0.0067119172347595,SNRPD3,CHCHD3
-0.532699397978148,0.0170926404258244,SNRPD3,CUL3
-0.599831231764928,0.035007695264247,SNRPD3,CUL5
-0.937154126916452,0.0127931901401707,SNRPD3,CUL7
0.648953469934405,0.0193677872316705,SNRPD3,CWC15
-0.96074552574811,0.0029576436467466,SNRPD3,CWF19L2
1.02169507402224,4.93650804180712e-05,SNRPD3,DHX16
0.53110212793307,0.0294753304416703,SNRPD3,DNAJC8
0.581185727706978,0.0471107015982635,SNRPD3,EED
0.65991331917568,0.0070098901750843,SNRPD3,EFTUD2
0.610366046700449,0.0320912155836161,SNRPD3,EIF4A3
-0.647387285792703,0.0347044547053466,SNRPD3,EIF4B
-0.834016636153282,0.0090288012319344,SNRPD3,FBXW7
0.747867235374296,0.0228896436390684,SNRPD3,LSM1
1.20064397974326,0.0016157323886571,SNRPD3,LSM2
-0.817765486204545,0.0474211991487975,SNRPD3,LUC7L
-0.825318058933214,0.0090161031711635,SNRPD3,LUC7L3
-2.8297639329711,0.0246598750568444,SNRPD3,MYCN
-1.29993721789513,0.0255243940139151,SNRPD3,NR2C2
0.655821722768018,0.0409336705881245,SNRPD3,PIH1D1
1.0650769613474,9.86032934591232e-05,SNRPD3,PPP1CA
0.835157153748689,0.0182089716820826,SNRPD3,PRMT1
-0.909887435989783,0.0013622635563116,SNRPD3,PRPF4B
1.40365318394827,0.031550895336276,SNRPD3,RAD51
-0.645487918842975,0.0277270365190349,SNRPD3,RANBP2
-0.946380637629937,0.0003145618908597,SNRPD3,RC3H1
-0.9697424670396,0.0292145517832638,SNRPD3,RC3H2
-0.761568751871769,0.017899551276928,SNRPD3,RIOK1
0.603272141834408,0.0010887811864732,SNRPD3,SF3B2
0.753783815518859,0.0103662959739647,SNRPD3,SLBP
0.684499763221071,0.0368635522829227,SNRPD3,SMN2
-1.36992917487807,3.79254112192606e-05,SNRPD3,SNRNP48
0.828759197393155,0.0304166609358079,SNRPD3,SNRPB
0.958259485807513,0.0118051790900726,SNRPD3,SNRPF
0.673503558547604,0.0429477311679936,SNRPD3,SNRPG
-0.751748962513268,0.0478520088599629,SNRPD3,SRRM2
0.671921363402705,0.0205160587056131,SNRPD3,TAF6
-1.01109371619459,0.0079185534506579,SNRPD3,TEP1
-1.22044033168908,0.0020362531053593,SNRPD3,TRIM25
-1.32543160655116,0.0477596951701297,SNRPD3,TRIM67
0.715836239775489,0.0159205510781187,SNRPD3,U2AF1
0.796247055423261,0.0129988408184348,SNRPD3,UBE2M
0.241505446819201,0.0110267525931093,SNRPN,CRTAP
-0.224522300664623,0.0044872299429156,SNRPN,CTBP1
0.211575217051999,0.0321826675798684,SNRPN,CWF19L2
-0.278257725732297,0.0153501589410562,SNRPN,DOT1L
0.259720119384689,0.0021058096301425,SNRPN,EAPP
-0.287923490110665,0.0488202838463209,SNRPN,EZH2
-0.185901192234067,0.0255625899267836,SNRPN,HCFC1
0.178752143390314,0.0480042201834843,SNRPN,LSM6
-0.235905789052688,0.0102074955995437,SNRPN,PRPF31
-0.274507141675662,0.0259503216373134,SNRPN,PRPF40B
-0.944790528413824,0.0022292690782457,SNRPN,RND2
-0.351341717851143,0.0145113966119709,SNRPN,SHANK3
-0.417353178843724,0.0003398374707532,SNTB1,DAG1
0.505822635863463,0.0464497695153835,SNTB1,FGFR1
-0.718297069778448,0.034553702717453,SNTB1,FGFR4
-0.951185664491299,0.0070045810617292,SNTB1,GABRA5
0.318886669697535,0.0399071791674514,SNTB1,LRCH3
0.472512895481767,0.0452869282886927,SNTB1,PDGFRB
0.567949037933621,0.0475126676631146,SNTB1,TAGAP
1.67099681450771,0.03264148507542,SNTB2,NOS1
